Step;AgentID;Position;Speed
354;74;(228.0, 1.0);4.0
354;75;(212.0, 1.0);4.0
354;76;(196.0, 1.0);4.0
354;77;(180.0, 1.0);4.0
354;78;(164.0, 1.0);4.0
354;79;(148.0, 1.0);4.0
354;80;(132.0, 1.0);4.0
354;81;(116.0, 1.0);4.0
354;82;(100.0, 1.0);4.0
354;83;(84.0, 1.0);4.0
354;84;(68.0, 1.0);4.0
354;85;(52.0, 1.0);4.0
354;86;(36.0, 1.0);4.0
354;87;(20.0, 1.0);4.0
354;88;(4.0, 1.0);4.0
355;70;(296.0, 1.0);4.0
355;71;(280.0, 1.0);4.0
355;72;(264.0, 1.0);4.0
355;73;(248.0, 1.0);4.0
355;74;(232.0, 1.0);4.0
355;75;(216.0, 1.0);4.0
355;76;(200.0, 1.0);4.0
355;77;(184.0, 1.0);4.0
355;78;(168.0, 1.0);4.0
355;79;(152.0, 1.0);4.0
355;80;(136.0, 1.0);4.0
355;81;(120.0, 1.0);4.0
355;82;(104.0, 1.0);4.0
355;83;(88.0, 1.0);4.0
355;84;(72.0, 1.0);4.0
355;85;(56.0, 1.0);4.0
355;86;(40.0, 1.0);4.0
355;87;(24.0, 1.0);4.0
355;88;(8.0, 1.0);4.0
356;71;(284.0, 1.0);4.0
356;72;(268.0, 1.0);4.0
356;73;(252.0, 1.0);4.0
356;74;(236.0, 1.0);4.0
356;75;(220.0, 1.0);4.0
356;76;(204.0, 1.0);4.0
356;77;(188.0, 1.0);4.0
356;78;(172.0, 1.0);4.0
356;79;(156.0, 1.0);4.0
356;80;(140.0, 1.0);4.0
356;81;(124.0, 1.0);4.0
356;82;(108.0, 1.0);4.0
356;83;(92.0, 1.0);4.0
356;84;(76.0, 1.0);4.0
356;85;(60.0, 1.0);4.0
356;86;(44.0, 1.0);4.0
356;87;(28.0, 1.0);4.0
356;88;(12.0, 1.0);4.0
357;71;(288.0, 1.0);4.0
357;72;(272.0, 1.0);4.0
357;73;(256.0, 1.0);4.0
357;74;(240.0, 1.0);4.0
357;75;(224.0, 1.0);4.0
357;76;(208.0, 1.0);4.0
357;77;(192.0, 1.0);4.0
357;78;(176.0, 1.0);4.0
357;79;(160.0, 1.0);4.0
357;80;(144.0, 1.0);4.0
357;81;(128.0, 1.0);4.0
357;82;(112.0, 1.0);4.0
357;83;(96.0, 1.0);4.0
357;84;(80.0, 1.0);4.0
357;85;(64.0, 1.0);4.0
357;86;(48.0, 1.0);4.0
357;87;(32.0, 1.0);4.0
357;88;(16.0, 1.0);4.0
357;89;(0, 1.0);4.0
358;71;(292.0, 1.0);4.0
358;72;(276.0, 1.0);4.0
358;73;(260.0, 1.0);4.0
358;74;(244.0, 1.0);4.0
358;75;(228.0, 1.0);4.0
358;76;(212.0, 1.0);4.0
358;77;(196.0, 1.0);4.0
358;78;(180.0, 1.0);4.0
358;79;(164.0, 1.0);4.0
358;80;(148.0, 1.0);4.0
358;81;(132.0, 1.0);4.0
358;82;(116.0, 1.0);4.0
358;83;(100.0, 1.0);4.0
358;84;(84.0, 1.0);4.0
358;85;(68.0, 1.0);4.0
358;86;(52.0, 1.0);4.0
358;87;(36.0, 1.0);4.0
358;88;(20.0, 1.0);4.0
358;89;(4.0, 1.0);4.0
359;71;(296.0, 1.0);4.0
359;72;(280.0, 1.0);4.0
359;73;(264.0, 1.0);4.0
359;74;(248.0, 1.0);4.0
359;75;(232.0, 1.0);4.0
359;76;(216.0, 1.0);4.0
359;77;(200.0, 1.0);4.0
359;78;(184.0, 1.0);4.0
359;79;(168.0, 1.0);4.0
359;80;(152.0, 1.0);4.0
359;81;(136.0, 1.0);4.0
359;82;(120.0, 1.0);4.0
359;83;(104.0, 1.0);4.0
359;84;(88.0, 1.0);4.0
359;85;(72.0, 1.0);4.0
359;86;(56.0, 1.0);4.0
359;87;(40.0, 1.0);4.0
359;88;(24.0, 1.0);4.0
359;89;(8.0, 1.0);4.0
360;72;(284.0, 1.0);4.0
360;73;(268.0, 1.0);4.0
360;74;(252.0, 1.0);4.0
360;75;(236.0, 1.0);4.0
360;76;(220.0, 1.0);4.0
360;77;(204.0, 1.0);4.0
360;78;(188.0, 1.0);4.0
360;79;(172.0, 1.0);4.0
360;80;(156.0, 1.0);4.0
360;81;(140.0, 1.0);4.0
360;82;(124.0, 1.0);4.0
360;83;(108.0, 1.0);4.0
360;84;(92.0, 1.0);4.0
360;85;(76.0, 1.0);4.0
360;86;(60.0, 1.0);4.0
360;87;(44.0, 1.0);4.0
360;88;(28.0, 1.0);4.0
360;89;(12.0, 1.0);4.0
361;72;(288.0, 1.0);4.0
361;73;(272.0, 1.0);4.0
361;74;(256.0, 1.0);4.0
361;75;(240.0, 1.0);4.0
361;76;(224.0, 1.0);4.0
361;77;(208.0, 1.0);4.0
361;78;(192.0, 1.0);4.0
361;79;(176.0, 1.0);4.0
361;80;(160.0, 1.0);4.0
361;81;(144.0, 1.0);4.0
361;82;(128.0, 1.0);4.0
361;83;(112.0, 1.0);4.0
361;84;(96.0, 1.0);4.0
361;85;(80.0, 1.0);4.0
361;86;(64.0, 1.0);4.0
361;87;(48.0, 1.0);4.0
361;88;(32.0, 1.0);4.0
361;89;(16.0, 1.0);4.0
361;90;(0, 1.0);4.0
362;72;(292.0, 1.0);4.0
362;73;(276.0, 1.0);4.0
362;74;(260.0, 1.0);4.0
362;75;(244.0, 1.0);4.0
362;76;(228.0, 1.0);4.0
362;77;(212.0, 1.0);4.0
362;78;(196.0, 1.0);4.0
362;79;(180.0, 1.0);4.0
362;80;(164.0, 1.0);4.0
362;81;(148.0, 1.0);4.0
362;82;(132.0, 1.0);4.0
362;83;(116.0, 1.0);4.0
362;84;(100.0, 1.0);4.0
362;85;(84.0, 1.0);4.0
362;86;(68.0, 1.0);4.0
362;87;(52.0, 1.0);4.0
362;88;(36.0, 1.0);4.0
362;89;(20.0, 1.0);4.0
362;90;(4.0, 1.0);4.0
363;72;(296.0, 1.0);4.0
363;73;(280.0, 1.0);4.0
363;74;(264.0, 1.0);4.0
363;75;(248.0, 1.0);4.0
363;76;(232.0, 1.0);4.0
363;77;(216.0, 1.0);4.0
363;78;(200.0, 1.0);4.0
363;79;(184.0, 1.0);4.0
363;80;(168.0, 1.0);4.0
363;81;(152.0, 1.0);4.0
363;82;(136.0, 1.0);4.0
363;83;(120.0, 1.0);4.0
363;84;(104.0, 1.0);4.0
363;85;(88.0, 1.0);4.0
363;86;(72.0, 1.0);4.0
363;87;(56.0, 1.0);4.0
363;88;(40.0, 1.0);4.0
363;89;(24.0, 1.0);4.0
363;90;(8.0, 1.0);4.0
364;73;(284.0, 1.0);4.0
364;74;(268.0, 1.0);4.0
364;75;(252.0, 1.0);4.0
364;76;(236.0, 1.0);4.0
364;77;(220.0, 1.0);4.0
364;78;(204.0, 1.0);4.0
364;79;(188.0, 1.0);4.0
364;80;(172.0, 1.0);4.0
364;81;(156.0, 1.0);4.0
364;82;(140.0, 1.0);4.0
364;83;(124.0, 1.0);4.0
364;84;(108.0, 1.0);4.0
364;85;(92.0, 1.0);4.0
364;86;(76.0, 1.0);4.0
364;87;(60.0, 1.0);4.0
364;88;(44.0, 1.0);4.0
364;89;(28.0, 1.0);4.0
364;90;(12.0, 1.0);4.0
365;73;(288.0, 1.0);4.0
365;74;(272.0, 1.0);4.0
365;75;(256.0, 1.0);4.0
365;76;(240.0, 1.0);4.0
365;77;(224.0, 1.0);4.0
365;78;(208.0, 1.0);4.0
365;79;(192.0, 1.0);4.0
365;80;(176.0, 1.0);4.0
365;81;(160.0, 1.0);4.0
365;82;(144.0, 1.0);4.0
365;83;(128.0, 1.0);4.0
365;84;(112.0, 1.0);4.0
365;85;(96.0, 1.0);4.0
365;86;(80.0, 1.0);4.0
365;87;(64.0, 1.0);4.0
365;88;(48.0, 1.0);4.0
365;89;(32.0, 1.0);4.0
365;90;(16.0, 1.0);4.0
365;91;(0, 1.0);4.0
366;73;(292.0, 1.0);4.0
366;74;(276.0, 1.0);4.0
366;75;(260.0, 1.0);4.0
366;76;(244.0, 1.0);4.0
366;77;(228.0, 1.0);4.0
366;78;(212.0, 1.0);4.0
366;79;(196.0, 1.0);4.0
366;80;(180.0, 1.0);4.0
366;81;(164.0, 1.0);4.0
366;82;(148.0, 1.0);4.0
366;83;(132.0, 1.0);4.0
366;84;(116.0, 1.0);4.0
366;85;(100.0, 1.0);4.0
366;86;(84.0, 1.0);4.0
366;87;(68.0, 1.0);4.0
366;88;(52.0, 1.0);4.0
366;89;(36.0, 1.0);4.0
366;90;(20.0, 1.0);4.0
366;91;(4.0, 1.0);4.0
367;73;(296.0, 1.0);4.0
367;74;(280.0, 1.0);4.0
367;75;(264.0, 1.0);4.0
367;76;(248.0, 1.0);4.0
367;77;(232.0, 1.0);4.0
367;78;(216.0, 1.0);4.0
367;79;(200.0, 1.0);4.0
367;80;(184.0, 1.0);4.0
367;81;(168.0, 1.0);4.0
367;82;(152.0, 1.0);4.0
367;83;(136.0, 1.0);4.0
367;84;(120.0, 1.0);4.0
367;85;(104.0, 1.0);4.0
367;86;(88.0, 1.0);4.0
367;87;(72.0, 1.0);4.0
367;88;(56.0, 1.0);4.0
367;89;(40.0, 1.0);4.0
367;90;(24.0, 1.0);4.0
367;91;(8.0, 1.0);4.0
368;74;(284.0, 1.0);4.0
368;75;(268.0, 1.0);4.0
368;76;(252.0, 1.0);4.0
368;77;(236.0, 1.0);4.0
368;78;(220.0, 1.0);4.0
368;79;(204.0, 1.0);4.0
368;80;(188.0, 1.0);4.0
368;81;(172.0, 1.0);4.0
368;82;(156.0, 1.0);4.0
368;83;(140.0, 1.0);4.0
368;84;(124.0, 1.0);4.0
368;85;(108.0, 1.0);4.0
368;86;(92.0, 1.0);4.0
368;87;(76.0, 1.0);4.0
368;88;(60.0, 1.0);4.0
368;89;(44.0, 1.0);4.0
368;90;(28.0, 1.0);4.0
368;91;(12.0, 1.0);4.0
369;74;(288.0, 1.0);4.0
369;75;(272.0, 1.0);4.0
369;76;(256.0, 1.0);4.0
369;77;(240.0, 1.0);4.0
369;78;(224.0, 1.0);4.0
369;79;(208.0, 1.0);4.0
369;80;(192.0, 1.0);4.0
369;81;(176.0, 1.0);4.0
369;82;(160.0, 1.0);4.0
369;83;(144.0, 1.0);4.0
369;84;(128.0, 1.0);4.0
369;85;(112.0, 1.0);4.0
369;86;(96.0, 1.0);4.0
369;87;(80.0, 1.0);4.0
369;88;(64.0, 1.0);4.0
369;89;(48.0, 1.0);4.0
369;90;(32.0, 1.0);4.0
369;91;(16.0, 1.0);4.0
369;92;(0, 1.0);4.0
370;74;(292.0, 1.0);4.0
370;75;(276.0, 1.0);4.0
370;76;(260.0, 1.0);4.0
370;77;(244.0, 1.0);4.0
370;78;(228.0, 1.0);4.0
370;79;(212.0, 1.0);4.0
370;80;(196.0, 1.0);4.0
370;81;(180.0, 1.0);4.0
370;82;(164.0, 1.0);4.0
370;83;(148.0, 1.0);4.0
370;84;(132.0, 1.0);4.0
370;85;(116.0, 1.0);4.0
370;86;(100.0, 1.0);4.0
370;87;(84.0, 1.0);4.0
370;88;(68.0, 1.0);4.0
370;89;(52.0, 1.0);4.0
370;90;(36.0, 1.0);4.0
370;91;(20.0, 1.0);4.0
370;92;(4.0, 1.0);4.0
371;74;(296.0, 1.0);4.0
371;75;(280.0, 1.0);4.0
371;76;(264.0, 1.0);4.0
371;77;(248.0, 1.0);4.0
371;78;(232.0, 1.0);4.0
371;79;(216.0, 1.0);4.0
371;80;(200.0, 1.0);4.0
371;81;(184.0, 1.0);4.0
371;82;(168.0, 1.0);4.0
371;83;(152.0, 1.0);4.0
371;84;(136.0, 1.0);4.0
371;85;(120.0, 1.0);4.0
371;86;(104.0, 1.0);4.0
371;87;(88.0, 1.0);4.0
371;88;(72.0, 1.0);4.0
371;89;(56.0, 1.0);4.0
371;90;(40.0, 1.0);4.0
371;91;(24.0, 1.0);4.0
371;92;(8.0, 1.0);4.0
372;75;(284.0, 1.0);4.0
372;76;(268.0, 1.0);4.0
372;77;(252.0, 1.0);4.0
372;78;(236.0, 1.0);4.0
372;79;(220.0, 1.0);4.0
372;80;(204.0, 1.0);4.0
372;81;(188.0, 1.0);4.0
372;82;(172.0, 1.0);4.0
372;83;(156.0, 1.0);4.0
372;84;(140.0, 1.0);4.0
372;85;(124.0, 1.0);4.0
372;86;(108.0, 1.0);4.0
372;87;(92.0, 1.0);4.0
372;88;(76.0, 1.0);4.0
372;89;(60.0, 1.0);4.0
372;90;(44.0, 1.0);4.0
372;91;(28.0, 1.0);4.0
372;92;(12.0, 1.0);4.0
373;75;(288.0, 1.0);4.0
373;76;(272.0, 1.0);4.0
373;77;(256.0, 1.0);4.0
373;78;(240.0, 1.0);4.0
373;79;(224.0, 1.0);4.0
373;80;(208.0, 1.0);4.0
373;81;(192.0, 1.0);4.0
373;82;(176.0, 1.0);4.0
373;83;(160.0, 1.0);4.0
373;84;(144.0, 1.0);4.0
373;85;(128.0, 1.0);4.0
373;86;(112.0, 1.0);4.0
373;87;(96.0, 1.0);4.0
373;88;(80.0, 1.0);4.0
373;89;(64.0, 1.0);4.0
373;90;(48.0, 1.0);4.0
373;91;(32.0, 1.0);4.0
373;92;(16.0, 1.0);4.0
373;93;(0, 1.0);4.0
374;75;(292.0, 1.0);4.0
374;76;(276.0, 1.0);4.0
374;77;(260.0, 1.0);4.0
374;78;(244.0, 1.0);4.0
374;79;(228.0, 1.0);4.0
374;80;(212.0, 1.0);4.0
374;81;(196.0, 1.0);4.0
374;82;(180.0, 1.0);4.0
374;83;(164.0, 1.0);4.0
374;84;(148.0, 1.0);4.0
374;85;(132.0, 1.0);4.0
374;86;(116.0, 1.0);4.0
374;87;(100.0, 1.0);4.0
374;88;(84.0, 1.0);4.0
374;89;(68.0, 1.0);4.0
374;90;(52.0, 1.0);4.0
374;91;(36.0, 1.0);4.0
374;92;(20.0, 1.0);4.0
374;93;(4.0, 1.0);4.0
375;75;(296.0, 1.0);4.0
375;76;(280.0, 1.0);4.0
375;77;(264.0, 1.0);4.0
375;78;(248.0, 1.0);4.0
375;79;(232.0, 1.0);4.0
375;80;(216.0, 1.0);4.0
375;81;(200.0, 1.0);4.0
375;82;(184.0, 1.0);4.0
375;83;(168.0, 1.0);4.0
375;84;(152.0, 1.0);4.0
375;85;(136.0, 1.0);4.0
375;86;(120.0, 1.0);4.0
375;87;(104.0, 1.0);4.0
375;88;(88.0, 1.0);4.0
375;89;(72.0, 1.0);4.0
375;90;(56.0, 1.0);4.0
375;91;(40.0, 1.0);4.0
375;92;(24.0, 1.0);4.0
375;93;(8.0, 1.0);4.0
376;76;(284.0, 1.0);4.0
376;77;(268.0, 1.0);4.0
376;78;(252.0, 1.0);4.0
376;79;(236.0, 1.0);4.0
376;80;(220.0, 1.0);4.0
376;81;(204.0, 1.0);4.0
376;82;(188.0, 1.0);4.0
376;83;(172.0, 1.0);4.0
376;84;(156.0, 1.0);4.0
376;85;(140.0, 1.0);4.0
376;86;(124.0, 1.0);4.0
376;87;(108.0, 1.0);4.0
376;88;(92.0, 1.0);4.0
376;89;(76.0, 1.0);4.0
376;90;(60.0, 1.0);4.0
376;91;(44.0, 1.0);4.0
376;92;(28.0, 1.0);4.0
376;93;(12.0, 1.0);4.0
377;76;(288.0, 1.0);4.0
377;77;(272.0, 1.0);4.0
377;78;(256.0, 1.0);4.0
377;79;(240.0, 1.0);4.0
377;80;(224.0, 1.0);4.0
377;81;(208.0, 1.0);4.0
377;82;(192.0, 1.0);4.0
377;83;(176.0, 1.0);4.0
377;84;(160.0, 1.0);4.0
377;85;(144.0, 1.0);4.0
377;86;(128.0, 1.0);4.0
377;87;(112.0, 1.0);4.0
377;88;(96.0, 1.0);4.0
377;89;(80.0, 1.0);4.0
377;90;(64.0, 1.0);4.0
377;91;(48.0, 1.0);4.0
377;92;(32.0, 1.0);4.0
377;93;(16.0, 1.0);4.0
377;94;(0, 1.0);4.0
378;76;(292.0, 1.0);4.0
378;77;(276.0, 1.0);4.0
378;78;(260.0, 1.0);4.0
378;79;(244.0, 1.0);4.0
378;80;(228.0, 1.0);4.0
378;81;(212.0, 1.0);4.0
378;82;(196.0, 1.0);4.0
378;83;(180.0, 1.0);4.0
378;84;(164.0, 1.0);4.0
378;85;(148.0, 1.0);4.0
378;86;(132.0, 1.0);4.0
378;87;(116.0, 1.0);4.0
378;88;(100.0, 1.0);4.0
378;89;(84.0, 1.0);4.0
378;90;(68.0, 1.0);4.0
378;91;(52.0, 1.0);4.0
378;92;(36.0, 1.0);4.0
378;93;(20.0, 1.0);4.0
378;94;(4.0, 1.0);4.0
379;76;(296.0, 1.0);4.0
379;77;(280.0, 1.0);4.0
379;78;(264.0, 1.0);4.0
379;79;(248.0, 1.0);4.0
379;80;(232.0, 1.0);4.0
379;81;(216.0, 1.0);4.0
379;82;(200.0, 1.0);4.0
379;83;(184.0, 1.0);4.0
379;84;(168.0, 1.0);4.0
379;85;(152.0, 1.0);4.0
379;86;(136.0, 1.0);4.0
379;87;(120.0, 1.0);4.0
379;88;(104.0, 1.0);4.0
379;89;(88.0, 1.0);4.0
379;90;(72.0, 1.0);4.0
379;91;(56.0, 1.0);4.0
379;92;(40.0, 1.0);4.0
379;93;(24.0, 1.0);4.0
379;94;(8.0, 1.0);4.0
380;77;(284.0, 1.0);4.0
380;78;(268.0, 1.0);4.0
380;79;(252.0, 1.0);4.0
380;80;(236.0, 1.0);4.0
380;81;(220.0, 1.0);4.0
380;82;(204.0, 1.0);4.0
380;83;(188.0, 1.0);4.0
380;84;(172.0, 1.0);4.0
380;85;(156.0, 1.0);4.0
380;86;(140.0, 1.0);4.0
380;87;(124.0, 1.0);4.0
380;88;(108.0, 1.0);4.0
380;89;(92.0, 1.0);4.0
380;90;(76.0, 1.0);4.0
380;91;(60.0, 1.0);4.0
380;92;(44.0, 1.0);4.0
380;93;(28.0, 1.0);4.0
380;94;(12.0, 1.0);4.0
381;77;(288.0, 1.0);4.0
381;78;(272.0, 1.0);4.0
381;79;(256.0, 1.0);4.0
381;80;(240.0, 1.0);4.0
381;81;(224.0, 1.0);4.0
381;82;(208.0, 1.0);4.0
381;83;(192.0, 1.0);4.0
381;84;(176.0, 1.0);4.0
381;85;(160.0, 1.0);4.0
381;86;(144.0, 1.0);4.0
381;87;(128.0, 1.0);4.0
381;88;(112.0, 1.0);4.0
381;89;(96.0, 1.0);4.0
381;90;(80.0, 1.0);4.0
381;91;(64.0, 1.0);4.0
381;92;(48.0, 1.0);4.0
381;93;(32.0, 1.0);4.0
381;94;(16.0, 1.0);4.0
381;95;(0, 1.0);4.0
382;77;(292.0, 1.0);4.0
382;78;(276.0, 1.0);4.0
382;79;(260.0, 1.0);4.0
382;80;(244.0, 1.0);4.0
382;81;(228.0, 1.0);4.0
382;82;(212.0, 1.0);4.0
382;83;(196.0, 1.0);4.0
382;84;(180.0, 1.0);4.0
382;85;(164.0, 1.0);4.0
382;86;(148.0, 1.0);4.0
382;87;(132.0, 1.0);4.0
382;88;(116.0, 1.0);4.0
382;89;(100.0, 1.0);4.0
382;90;(84.0, 1.0);4.0
382;91;(68.0, 1.0);4.0
382;92;(52.0, 1.0);4.0
382;93;(36.0, 1.0);4.0
382;94;(20.0, 1.0);4.0
382;95;(4.0, 1.0);4.0
383;77;(296.0, 1.0);4.0
383;78;(280.0, 1.0);4.0
383;79;(264.0, 1.0);4.0
383;80;(248.0, 1.0);4.0
383;81;(232.0, 1.0);4.0
383;82;(216.0, 1.0);4.0
383;83;(200.0, 1.0);4.0
383;84;(184.0, 1.0);4.0
383;85;(168.0, 1.0);4.0
383;86;(152.0, 1.0);4.0
383;87;(136.0, 1.0);4.0
383;88;(120.0, 1.0);4.0
383;89;(104.0, 1.0);4.0
383;90;(88.0, 1.0);4.0
383;91;(72.0, 1.0);4.0
383;92;(56.0, 1.0);4.0
383;93;(40.0, 1.0);4.0
383;94;(24.0, 1.0);4.0
383;95;(8.0, 1.0);4.0
384;78;(284.0, 1.0);4.0
384;79;(268.0, 1.0);4.0
384;80;(252.0, 1.0);4.0
384;81;(236.0, 1.0);4.0
384;82;(220.0, 1.0);4.0
384;83;(204.0, 1.0);4.0
384;84;(188.0, 1.0);4.0
384;85;(172.0, 1.0);4.0
384;86;(156.0, 1.0);4.0
384;87;(140.0, 1.0);4.0
384;88;(124.0, 1.0);4.0
384;89;(108.0, 1.0);4.0
384;90;(92.0, 1.0);4.0
384;91;(76.0, 1.0);4.0
384;92;(60.0, 1.0);4.0
384;93;(44.0, 1.0);4.0
384;94;(28.0, 1.0);4.0
384;95;(12.0, 1.0);4.0
385;78;(288.0, 1.0);4.0
385;79;(272.0, 1.0);4.0
385;80;(256.0, 1.0);4.0
385;81;(240.0, 1.0);4.0
385;82;(224.0, 1.0);4.0
385;83;(208.0, 1.0);4.0
385;84;(192.0, 1.0);4.0
385;85;(176.0, 1.0);4.0
385;86;(160.0, 1.0);4.0
385;87;(144.0, 1.0);4.0
385;88;(128.0, 1.0);4.0
385;89;(112.0, 1.0);4.0
385;90;(96.0, 1.0);4.0
385;91;(80.0, 1.0);4.0
385;92;(64.0, 1.0);4.0
385;93;(48.0, 1.0);4.0
385;94;(32.0, 1.0);4.0
385;95;(16.0, 1.0);4.0
385;96;(0, 1.0);4.0
386;78;(292.0, 1.0);4.0
386;79;(276.0, 1.0);4.0
386;80;(260.0, 1.0);4.0
386;81;(244.0, 1.0);4.0
386;82;(228.0, 1.0);4.0
386;83;(212.0, 1.0);4.0
386;84;(196.0, 1.0);4.0
386;85;(180.0, 1.0);4.0
386;86;(164.0, 1.0);4.0
386;87;(148.0, 1.0);4.0
386;88;(132.0, 1.0);4.0
386;89;(116.0, 1.0);4.0
386;90;(100.0, 1.0);4.0
386;91;(84.0, 1.0);4.0
386;92;(68.0, 1.0);4.0
386;93;(52.0, 1.0);4.0
386;94;(36.0, 1.0);4.0
386;95;(20.0, 1.0);4.0
386;96;(4.0, 1.0);4.0
387;78;(296.0, 1.0);4.0
387;79;(280.0, 1.0);4.0
387;80;(264.0, 1.0);4.0
387;81;(248.0, 1.0);4.0
387;82;(232.0, 1.0);4.0
387;83;(216.0, 1.0);4.0
387;84;(200.0, 1.0);4.0
387;85;(184.0, 1.0);4.0
387;86;(168.0, 1.0);4.0
387;87;(152.0, 1.0);4.0
387;88;(136.0, 1.0);4.0
387;89;(120.0, 1.0);4.0
387;90;(104.0, 1.0);4.0
387;91;(88.0, 1.0);4.0
387;92;(72.0, 1.0);4.0
387;93;(56.0, 1.0);4.0
387;94;(40.0, 1.0);4.0
387;95;(24.0, 1.0);4.0
387;96;(8.0, 1.0);4.0
388;79;(284.0, 1.0);4.0
388;80;(268.0, 1.0);4.0
388;81;(252.0, 1.0);4.0
388;82;(236.0, 1.0);4.0
388;83;(220.0, 1.0);4.0
388;84;(204.0, 1.0);4.0
388;85;(188.0, 1.0);4.0
388;86;(172.0, 1.0);4.0
388;87;(156.0, 1.0);4.0
388;88;(140.0, 1.0);4.0
388;89;(124.0, 1.0);4.0
388;90;(108.0, 1.0);4.0
388;91;(92.0, 1.0);4.0
388;92;(76.0, 1.0);4.0
388;93;(60.0, 1.0);4.0
388;94;(44.0, 1.0);4.0
388;95;(28.0, 1.0);4.0
388;96;(12.0, 1.0);4.0
389;79;(288.0, 1.0);4.0
389;80;(272.0, 1.0);4.0
389;81;(256.0, 1.0);4.0
389;82;(240.0, 1.0);4.0
389;83;(224.0, 1.0);4.0
389;84;(208.0, 1.0);4.0
389;85;(192.0, 1.0);4.0
389;86;(176.0, 1.0);4.0
389;87;(160.0, 1.0);4.0
389;88;(144.0, 1.0);4.0
389;89;(128.0, 1.0);4.0
389;90;(112.0, 1.0);4.0
389;91;(96.0, 1.0);4.0
389;92;(80.0, 1.0);4.0
389;93;(64.0, 1.0);4.0
389;94;(48.0, 1.0);4.0
389;95;(32.0, 1.0);4.0
389;96;(16.0, 1.0);4.0
389;97;(0, 1.0);4.0
390;79;(292.0, 1.0);4.0
390;80;(276.0, 1.0);4.0
390;81;(260.0, 1.0);4.0
390;82;(244.0, 1.0);4.0
390;83;(228.0, 1.0);4.0
390;84;(212.0, 1.0);4.0
390;85;(196.0, 1.0);4.0
390;86;(180.0, 1.0);4.0
390;87;(164.0, 1.0);4.0
390;88;(148.0, 1.0);4.0
390;89;(132.0, 1.0);4.0
390;90;(116.0, 1.0);4.0
390;91;(100.0, 1.0);4.0
390;92;(84.0, 1.0);4.0
390;93;(68.0, 1.0);4.0
390;94;(52.0, 1.0);4.0
390;95;(36.0, 1.0);4.0
390;96;(20.0, 1.0);4.0
390;97;(4.0, 1.0);4.0
391;79;(296.0, 1.0);4.0
391;80;(280.0, 1.0);4.0
391;81;(264.0, 1.0);4.0
391;82;(248.0, 1.0);4.0
391;83;(232.0, 1.0);4.0
391;84;(216.0, 1.0);4.0
391;85;(200.0, 1.0);4.0
391;86;(184.0, 1.0);4.0
391;87;(168.0, 1.0);4.0
391;88;(152.0, 1.0);4.0
391;89;(136.0, 1.0);4.0
391;90;(120.0, 1.0);4.0
391;91;(104.0, 1.0);4.0
391;92;(88.0, 1.0);4.0
391;93;(72.0, 1.0);4.0
391;94;(56.0, 1.0);4.0
391;95;(40.0, 1.0);4.0
391;96;(24.0, 1.0);4.0
391;97;(8.0, 1.0);4.0
392;80;(284.0, 1.0);4.0
392;81;(268.0, 1.0);4.0
392;82;(252.0, 1.0);4.0
392;83;(236.0, 1.0);4.0
392;84;(220.0, 1.0);4.0
392;85;(204.0, 1.0);4.0
392;86;(188.0, 1.0);4.0
392;87;(172.0, 1.0);4.0
392;88;(156.0, 1.0);4.0
392;89;(140.0, 1.0);4.0
392;90;(124.0, 1.0);4.0
392;91;(108.0, 1.0);4.0
392;92;(92.0, 1.0);4.0
392;93;(76.0, 1.0);4.0
392;94;(60.0, 1.0);4.0
392;95;(44.0, 1.0);4.0
392;96;(28.0, 1.0);4.0
392;97;(12.0, 1.0);4.0
393;80;(288.0, 1.0);4.0
393;81;(272.0, 1.0);4.0
393;82;(256.0, 1.0);4.0
393;83;(240.0, 1.0);4.0
393;84;(224.0, 1.0);4.0
393;85;(208.0, 1.0);4.0
393;86;(192.0, 1.0);4.0
393;87;(176.0, 1.0);4.0
393;88;(160.0, 1.0);4.0
393;89;(144.0, 1.0);4.0
393;90;(128.0, 1.0);4.0
393;91;(112.0, 1.0);4.0
393;92;(96.0, 1.0);4.0
393;93;(80.0, 1.0);4.0
393;94;(64.0, 1.0);4.0
393;95;(48.0, 1.0);4.0
393;96;(32.0, 1.0);4.0
393;97;(16.0, 1.0);4.0
393;98;(0, 1.0);4.0
394;80;(292.0, 1.0);4.0
394;81;(276.0, 1.0);4.0
394;82;(260.0, 1.0);4.0
394;83;(244.0, 1.0);4.0
394;84;(228.0, 1.0);4.0
394;85;(212.0, 1.0);4.0
394;86;(196.0, 1.0);4.0
394;87;(180.0, 1.0);4.0
394;88;(164.0, 1.0);4.0
394;89;(148.0, 1.0);4.0
394;90;(132.0, 1.0);4.0
394;91;(116.0, 1.0);4.0
394;92;(100.0, 1.0);4.0
394;93;(84.0, 1.0);4.0
394;94;(68.0, 1.0);4.0
394;95;(52.0, 1.0);4.0
394;96;(36.0, 1.0);4.0
394;97;(20.0, 1.0);4.0
394;98;(4.0, 1.0);4.0
395;80;(296.0, 1.0);4.0
395;81;(280.0, 1.0);4.0
395;82;(264.0, 1.0);4.0
395;83;(248.0, 1.0);4.0
395;84;(232.0, 1.0);4.0
395;85;(216.0, 1.0);4.0
395;86;(200.0, 1.0);4.0
395;87;(184.0, 1.0);4.0
395;88;(168.0, 1.0);4.0
395;89;(152.0, 1.0);4.0
395;90;(136.0, 1.0);4.0
395;91;(120.0, 1.0);4.0
395;92;(104.0, 1.0);4.0
